Customer ID,Subscription Length (Months),Customer Satisfaction Score (1-10),Daily Watch Time (Hours),Engagement Rate (1-10),Device Used Most Often,Genre Preference,Region,Payment History (On-Time/Delayed),Subscription Plan,Churn Status (Yes/No),Support Queries Logged,Age,Monthly Income ($),Promotional Offers Used,Number of Profiles Created
2873,16,6,4.54,10,Mobile,Romance,Oceania,Delayed,Premium,No,9,33,7571,Yes,3
2874,16,8,2.85,1,Mobile,Drama,Oceania,Delayed,Basic,No,7,43,7633,No,4
2875,43,1,2.35,5,Laptop,Romance,Europe,Delayed,Premium,No,9,64,8285,Yes,3
2876,58,3,5.82,4,Laptop,Action,Oceania,Delayed,Premium,No,3,28,9346,Yes,4
2877,46,10,0.72,1,Mobile,Sci-fi,South America,On-Time,Standard,No,8,19,6648,No,5
2878,41,1,2.2,10,Mobile,Romance,Asia,On-Time,Basic,Yes,1,36,5398,Yes,1
2879,7,10,5.16,2,Smart TV,Romance,Asia,On-Time,Standard,No,2,57,3383,No,4
2880,21,4,4.69,4,Laptop,Romance,South America,Delayed,Basic,No,8,53,7348,Yes,3
2881,11,4,5.86,6,Mobile,Sci-fi,Africa,On-Time,Basic,No,6,65,3234,No,2
2882,53,10,1.47,3,Laptop,Action,Oceania,Delayed,Basic,No,9,32,1587,Yes,5
2883,44,2,3.05,3,Mobile,Action,Europe,Delayed,Premium,No,5,38,4726,Yes,4
2884,41,1,4,8,Laptop,Drama,Asia,On-Time,Basic,Yes,9,37,8392,No,2
2885,5,4,0.33,9,Tablet,Sci-fi,Asia,On-Time,Standard,No,2,35,2505,No,1
2886,47,5,4.81,10,Mobile,Action,Europe,On-Time,Premium,Yes,0,69,8413,Yes,1
2887,48,6,5.69,8,Laptop,Sci-fi,Oceania,Delayed,Standard,No,6,36,4056,Yes,4
2888,58,4,2.58,3,Smart TV,Drama,Oceania,Delayed,Premium,Yes,1,32,8667,Yes,2
2889,41,5,2.99,9,Laptop,Sci-fi,Asia,On-Time,Basic,No,4,50,7460,Yes,5
2890,10,1,2.4,5,Smart TV,Action,Europe,Delayed,Standard,Yes,9,22,1633,No,3
2891,54,1,5.53,6,Mobile,Drama,Africa,Delayed,Basic,No,5,61,3790,Yes,5
2892,13,1,1.99,5,Laptop,Comedy,North America,On-Time,Basic,No,6,57,9837,No,4
2893,33,6,2.01,2,Mobile,Action,North America,On-Time,Premium,Yes,3,36,5554,No,5
2894,53,5,2.32,1,Smart TV,Sci-fi,Europe,On-Time,Premium,Yes,9,64,7221,Yes,5
2895,31,10,4.16,10,Laptop,Action,Asia,Delayed,Standard,Yes,3,24,7199,No,5
2896,60,7,2.42,10,Laptop,Romance,Asia,Delayed,Standard,No,7,57,9350,Yes,3
2897,1,7,2.83,6,Laptop,Sci-fi,South America,Delayed,Basic,Yes,10,30,7473,Yes,5
2898,45,3,5.86,6,Laptop,Action,Asia,On-Time,Standard,Yes,7,67,9153,No,3
2899,38,7,4,8,Smart TV,Comedy,South America,Delayed,Standard,Yes,8,22,7110,Yes,1
2900,25,6,4.1,4,Mobile,Action,Europe,Delayed,Basic,No,9,54,6527,No,3
2901,33,7,3.65,3,Smart TV,Action,Asia,Delayed,Premium,No,3,62,7213,No,2
2902,23,1,3.9,5,Smart TV,Comedy,Europe,Delayed,Basic,Yes,6,56,8364,No,4
2903,15,4,5.52,2,Mobile,Sci-fi,Europe,Delayed,Premium,No,0,35,7208,Yes,5
2904,20,1,1.75,5,Tablet,Sci-fi,Oceania,On-Time,Premium,Yes,10,69,5670,No,4
2905,43,2,4.03,10,Laptop,Comedy,South America,Delayed,Basic,Yes,0,43,8935,Yes,3
2906,37,4,0.54,8,Smart TV,Romance,Africa,Delayed,Basic,No,6,48,4469,No,3
2907,2,5,2.41,8,Smart TV,Action,North America,Delayed,Standard,Yes,1,28,9705,Yes,5
2908,12,6,4.57,7,Smart TV,Action,Asia,On-Time,Standard,Yes,6,44,4123,No,2
2909,25,1,2.29,1,Smart TV,Action,North America,On-Time,Basic,Yes,6,22,8413,No,5
2910,59,2,3.34,5,Mobile,Action,South America,Delayed,Standard,No,10,35,5509,Yes,1
2911,41,1,0.33,6,Laptop,Romance,Africa,Delayed,Basic,Yes,4,25,9013,Yes,4
2912,54,2,0.93,7,Tablet,Comedy,Asia,Delayed,Premium,Yes,7,69,7291,Yes,3
2913,15,5,4.08,5,Tablet,Romance,Asia,On-Time,Basic,No,6,70,4114,Yes,3
2914,56,5,2.18,9,Laptop,Sci-fi,Europe,Delayed,Premium,No,7,21,3771,Yes,5
2915,16,7,0.88,10,Smart TV,Action,Oceania,On-Time,Premium,Yes,2,21,6206,No,1
2916,59,2,5.66,8,Tablet,Sci-fi,Asia,Delayed,Standard,No,8,67,3510,Yes,4
2917,58,6,4.41,2,Mobile,Romance,Africa,Delayed,Standard,Yes,4,61,5181,Yes,2
2918,58,7,0.61,9,Tablet,Romance,Oceania,On-Time,Basic,No,3,38,9181,No,5
2919,16,6,4.39,9,Tablet,Comedy,Asia,Delayed,Basic,No,5,27,1018,Yes,1
2920,22,7,4.47,4,Smart TV,Action,Oceania,On-Time,Basic,No,7,50,2843,Yes,5
2921,42,9,2.91,1,Laptop,Drama,Oceania,On-Time,Premium,Yes,8,53,4574,No,2
2922,28,8,4.02,8,Tablet,Comedy,Europe,On-Time,Standard,Yes,5,53,5887,Yes,5
2923,43,9,5.59,1,Smart TV,Romance,South America,On-Time,Standard,Yes,9,23,2127,No,4
2924,51,9,1,5,Tablet,Comedy,Oceania,Delayed,Standard,Yes,7,36,3688,No,2
2925,33,6,1.25,7,Mobile,Drama,Africa,On-Time,Basic,No,7,28,6494,No,4
2926,32,8,4.41,4,Laptop,Action,Africa,Delayed,Basic,No,9,62,5381,Yes,3
2927,20,4,0.96,9,Mobile,Comedy,South America,Delayed,Standard,Yes,0,64,9810,No,1
2928,59,3,0.7,4,Smart TV,Romance,Oceania,Delayed,Standard,No,9,49,8376,No,3
2929,19,9,5.45,3,Tablet,Comedy,Europe,On-Time,Basic,Yes,1,33,1987,Yes,5
2930,37,7,5,6,Smart TV,Action,Asia,On-Time,Standard,No,0,56,8697,Yes,3
2931,21,2,0.01,8,Smart TV,Romance,North America,Delayed,Basic,Yes,1,60,7682,No,3
2932,3,5,0.82,6,Laptop,Drama,North America,On-Time,Standard,No,2,44,4382,No,3
2933,46,6,1.83,3,Smart TV,Romance,Europe,Delayed,Premium,No,8,47,6596,Yes,5
2934,5,7,0.31,5,Smart TV,Comedy,North America,Delayed,Standard,Yes,7,69,5067,Yes,1
2935,2,5,1.68,9,Tablet,Drama,North America,Delayed,Premium,No,0,50,8225,Yes,5
2936,14,5,5.75,8,Smart TV,Comedy,Oceania,On-Time,Basic,Yes,7,47,6302,Yes,2
2937,21,7,5.32,10,Mobile,Sci-fi,North America,On-Time,Basic,No,2,59,8149,No,5
2938,11,7,2.46,8,Smart TV,Drama,South America,Delayed,Premium,Yes,7,45,4303,Yes,5
2939,6,10,4.55,9,Mobile,Sci-fi,Europe,On-Time,Basic,Yes,6,47,4792,Yes,3
2940,57,3,0.86,2,Mobile,Action,North America,On-Time,Basic,No,9,35,2090,Yes,3
2941,55,8,1.05,8,Laptop,Action,Europe,On-Time,Premium,Yes,3,46,5962,No,1
2942,54,8,1.08,7,Mobile,Comedy,Oceania,On-Time,Standard,No,10,67,9374,No,4
2943,3,10,5.21,7,Mobile,Romance,Europe,On-Time,Standard,No,8,61,9188,No,4
2944,59,3,1.31,3,Tablet,Comedy,Oceania,On-Time,Standard,No,5,49,8828,Yes,4
2945,15,5,4.93,5,Laptop,Drama,Europe,On-Time,Premium,No,4,69,8974,Yes,5
2946,46,5,3.03,4,Mobile,Action,North America,Delayed,Basic,No,2,39,6883,Yes,1
2947,13,8,3.73,3,Smart TV,Romance,Oceania,On-Time,Premium,No,7,57,8586,No,4
2948,34,7,3.02,2,Tablet,Comedy,Europe,On-Time,Basic,Yes,2,34,4022,No,4
2949,5,1,5.89,8,Mobile,Romance,Oceania,On-Time,Premium,No,8,30,1839,Yes,3
2950,38,9,4.78,3,Mobile,Drama,Europe,On-Time,Basic,Yes,10,70,5390,No,1
2951,23,10,0.48,9,Mobile,Romance,Europe,Delayed,Basic,No,0,65,2379,Yes,1
2952,35,10,2.97,4,Smart TV,Drama,North America,On-Time,Basic,No,0,63,6059,No,4
2953,13,7,1.08,10,Mobile,Sci-fi,South America,Delayed,Basic,No,5,65,3656,Yes,1
2954,60,1,1.09,1,Mobile,Romance,Asia,On-Time,Standard,No,4,36,8327,Yes,2
2955,12,8,3.52,1,Laptop,Sci-fi,Africa,On-Time,Standard,No,4,26,1516,Yes,3
2956,21,2,0.79,8,Smart TV,Comedy,Oceania,On-Time,Standard,No,1,21,6070,Yes,4
2957,46,2,3.64,5,Smart TV,Drama,Asia,On-Time,Standard,Yes,10,28,3000,Yes,4
2958,56,10,1.03,2,Smart TV,Sci-fi,Europe,On-Time,Premium,Yes,2,58,8382,Yes,2
2959,57,2,2.23,10,Tablet,Action,Africa,On-Time,Premium,No,10,46,1368,Yes,1
2960,44,7,0.57,5,Mobile,Drama,South America,Delayed,Premium,No,0,31,2670,Yes,4
2961,57,1,0.84,5,Smart TV,Drama,Europe,On-Time,Premium,Yes,7,18,4218,Yes,4
2962,31,9,2.67,9,Smart TV,Sci-fi,Europe,On-Time,Premium,No,6,54,9221,Yes,1
2963,16,9,1.61,10,Laptop,Action,North America,Delayed,Premium,No,6,55,8150,Yes,1
2964,43,6,2.38,1,Tablet,Romance,Oceania,On-Time,Standard,No,2,22,9217,Yes,1
2965,34,2,0.01,10,Mobile,Drama,North America,On-Time,Premium,Yes,1,36,9458,No,2
2966,36,1,2.12,10,Smart TV,Sci-fi,South America,Delayed,Standard,No,1,54,5493,Yes,4
2967,40,7,0.3,2,Tablet,Comedy,North America,On-Time,Standard,No,10,31,4798,Yes,4
2968,60,4,4.72,9,Tablet,Action,Europe,On-Time,Standard,Yes,5,63,7389,Yes,1
2969,9,2,2.03,10,Laptop,Comedy,Asia,Delayed,Premium,Yes,7,59,2146,No,1
2970,51,10,2.95,6,Smart TV,Romance,Asia,On-Time,Standard,No,7,22,4326,Yes,5
2971,43,1,0.94,10,Smart TV,Sci-fi,North America,On-Time,Premium,Yes,4,30,9908,No,2
2972,52,1,5.08,3,Smart TV,Romance,Oceania,Delayed,Premium,No,0,57,6570,No,5
2973,31,7,0.68,7,Tablet,Comedy,South America,On-Time,Standard,No,1,22,3398,No,1
2974,2,9,2.67,4,Laptop,Drama,North America,Delayed,Premium,No,3,41,5670,No,5
2975,55,9,0.93,9,Laptop,Comedy,Oceania,On-Time,Basic,Yes,1,37,8147,Yes,4
2976,37,1,5.07,9,Tablet,Comedy,South America,Delayed,Standard,Yes,2,31,1983,Yes,3
2977,3,10,2.33,3,Laptop,Drama,Africa,Delayed,Premium,No,0,32,8715,Yes,4
2978,17,1,2.64,7,Mobile,Drama,North America,On-Time,Basic,Yes,7,43,7411,No,5
2979,29,8,4.39,9,Laptop,Drama,Africa,Delayed,Premium,No,1,24,3365,Yes,2
2980,35,4,4.55,9,Smart TV,Romance,North America,Delayed,Standard,No,4,32,4819,No,1
2981,26,10,1.22,2,Laptop,Comedy,Africa,Delayed,Premium,Yes,1,58,2553,No,3
2982,29,3,4.43,9,Laptop,Drama,Europe,Delayed,Premium,No,6,54,3587,Yes,1
2983,29,7,3.49,8,Tablet,Comedy,Asia,On-Time,Basic,Yes,9,36,2453,No,5
2984,53,3,2.86,6,Laptop,Romance,South America,On-Time,Standard,Yes,5,35,3688,Yes,5
2985,36,1,2.83,6,Laptop,Sci-fi,Africa,On-Time,Standard,Yes,4,22,5727,No,5
2986,17,4,0.4,8,Tablet,Drama,Asia,On-Time,Standard,Yes,10,47,1237,Yes,2
2987,40,1,3.26,4,Laptop,Drama,Europe,Delayed,Basic,Yes,2,23,4236,No,4
2988,11,6,2.77,8,Smart TV,Action,Oceania,On-Time,Standard,Yes,8,59,4497,No,1
2989,4,8,2.19,9,Mobile,Romance,Europe,On-Time,Premium,No,6,18,8162,No,1
2990,22,5,3.76,8,Mobile,Sci-fi,Oceania,On-Time,Standard,No,4,32,1338,No,3
2991,56,10,4.4,1,Smart TV,Action,South America,On-Time,Premium,Yes,6,34,9268,Yes,4
2992,51,6,1.02,9,Smart TV,Action,South America,On-Time,Premium,Yes,4,59,2970,Yes,4
2993,56,9,5,1,Tablet,Action,Africa,Delayed,Standard,Yes,10,45,8669,No,2
2994,46,10,2.9,3,Laptop,Romance,Europe,Delayed,Basic,No,9,45,8012,No,4
2995,36,4,0.45,8,Tablet,Romance,North America,Delayed,Standard,No,8,33,9646,No,1
2996,14,1,4.47,1,Smart TV,Drama,Oceania,On-Time,Premium,Yes,5,27,4461,Yes,3
2997,30,1,1.65,6,Laptop,Action,Europe,On-Time,Premium,Yes,6,69,1576,Yes,4
2998,25,3,3.49,5,Tablet,Romance,South America,Delayed,Premium,No,3,23,9570,No,5
2999,23,1,0.7,4,Tablet,Action,Asia,Delayed,Basic,Yes,6,65,8422,Yes,5
3000,44,1,4.2,2,Laptop,Drama,Europe,Delayed,Premium,Yes,2,49,9141,Yes,4
3001,48,2,1.56,7,Laptop,Romance,Asia,On-Time,Basic,Yes,10,55,5062,No,5
3002,37,5,5.96,2,Smart TV,Romance,Europe,Delayed,Premium,Yes,5,45,4499,No,2
3003,33,4,1.96,4,Tablet,Action,Oceania,Delayed,Premium,Yes,2,34,3068,No,3
3004,15,1,0.61,10,Smart TV,Comedy,Asia,On-Time,Premium,No,7,37,1405,Yes,5
3005,12,5,5.22,4,Laptop,Drama,Asia,Delayed,Standard,Yes,8,19,6971,Yes,3
3006,18,7,2.18,2,Mobile,Drama,South America,Delayed,Standard,No,10,57,6100,No,1
3007,26,7,0.17,3,Smart TV,Drama,Africa,Delayed,Standard,No,9,68,6387,Yes,4
3008,48,6,0.92,2,Laptop,Action,Africa,Delayed,Premium,Yes,0,21,5209,Yes,4
3009,5,7,0.43,7,Tablet,Sci-fi,Oceania,Delayed,Standard,Yes,8,65,2509,No,4
3010,60,2,4.85,5,Mobile,Romance,Oceania,Delayed,Premium,Yes,6,29,3890,Yes,5
3011,57,4,2.73,1,Smart TV,Action,Oceania,Delayed,Basic,No,3,54,8895,Yes,4
3012,33,5,0.41,5,Tablet,Romance,Oceania,On-Time,Standard,No,6,29,3484,No,5
3013,11,4,1.41,4,Tablet,Romance,Asia,Delayed,Standard,No,9,46,3133,Yes,4
3014,45,7,5.35,7,Tablet,Comedy,North America,On-Time,Standard,Yes,6,59,3216,Yes,2
3015,36,7,0.26,3,Mobile,Romance,Africa,On-Time,Standard,No,1,35,2598,No,1
3016,17,4,4.66,3,Smart TV,Drama,North America,On-Time,Standard,Yes,9,40,5408,Yes,1
3017,18,3,2.41,6,Mobile,Sci-fi,Asia,Delayed,Basic,Yes,0,25,8250,No,2
3018,1,7,4.99,5,Mobile,Comedy,Asia,On-Time,Basic,Yes,4,57,8129,No,1
3019,10,3,2.97,6,Tablet,Drama,Europe,On-Time,Basic,Yes,8,27,4228,No,2
3020,45,6,0.86,6,Laptop,Sci-fi,Europe,On-Time,Basic,No,5,29,4437,No,2
3021,29,6,0.73,8,Laptop,Romance,South America,On-Time,Premium,Yes,0,45,2990,Yes,3
3022,10,8,0.05,9,Mobile,Comedy,Africa,On-Time,Premium,Yes,0,33,8673,No,4
3023,28,7,4.25,1,Tablet,Sci-fi,Asia,Delayed,Basic,Yes,10,27,4340,Yes,4
3024,13,1,2.8,10,Mobile,Sci-fi,Asia,Delayed,Basic,Yes,2,50,7595,No,5
3025,31,5,0.15,7,Tablet,Sci-fi,South America,Delayed,Standard,Yes,8,46,8025,No,4
3026,21,8,4.9,4,Mobile,Romance,Oceania,Delayed,Premium,No,1,54,7342,Yes,3
3027,34,10,5.83,10,Mobile,Drama,North America,Delayed,Premium,No,4,68,7185,No,1
3028,23,7,0.6,3,Laptop,Comedy,North America,Delayed,Standard,Yes,1,43,1298,No,4
3029,18,5,2.02,6,Laptop,Action,Europe,On-Time,Standard,Yes,10,57,1543,No,2
3030,20,8,5.28,6,Mobile,Drama,North America,On-Time,Basic,Yes,3,70,7472,Yes,2
3031,48,5,4.39,2,Tablet,Sci-fi,Europe,Delayed,Basic,Yes,10,58,7849,Yes,5
3032,9,4,5.03,10,Mobile,Sci-fi,Africa,Delayed,Standard,No,0,36,9371,Yes,3
3033,3,8,1.21,6,Laptop,Drama,North America,Delayed,Basic,No,1,54,3701,No,2
3034,5,10,5.25,7,Smart TV,Romance,Africa,Delayed,Standard,Yes,3,53,6065,No,3
3035,33,4,2.32,5,Laptop,Comedy,South America,On-Time,Standard,No,1,48,1246,No,2
3036,24,7,3.52,3,Tablet,Sci-fi,South America,Delayed,Premium,No,8,25,5776,Yes,2
3037,59,2,1.83,9,Tablet,Action,Europe,Delayed,Premium,Yes,10,29,7558,No,4
3038,1,1,3.51,7,Tablet,Comedy,Asia,Delayed,Basic,No,4,26,9743,Yes,4
3039,42,8,4.28,3,Laptop,Action,Asia,Delayed,Basic,Yes,8,64,6360,No,2
3040,43,1,2.03,2,Smart TV,Sci-fi,Africa,On-Time,Premium,No,8,21,2670,No,2
3041,44,9,0.14,9,Smart TV,Sci-fi,North America,On-Time,Basic,No,8,34,1082,Yes,4
3042,43,4,3.22,6,Mobile,Comedy,Africa,On-Time,Basic,Yes,2,68,4568,Yes,5
3043,55,5,3.21,8,Mobile,Comedy,Africa,Delayed,Standard,Yes,4,54,3549,Yes,5
3044,23,8,1.88,6,Laptop,Action,Oceania,Delayed,Standard,No,6,55,2646,No,4
3045,11,9,1.75,7,Laptop,Sci-fi,Europe,On-Time,Premium,Yes,4,33,5887,Yes,5
3046,6,5,0.3,2,Tablet,Comedy,North America,Delayed,Standard,No,0,37,6502,No,2
3047,48,5,0.94,4,Mobile,Comedy,Africa,On-Time,Premium,Yes,5,45,5317,No,4
3048,6,8,2.19,6,Laptop,Action,Europe,Delayed,Standard,No,0,55,7870,No,1
3049,40,2,4.32,5,Smart TV,Action,North America,On-Time,Premium,Yes,9,40,4782,Yes,4
3050,1,2,2.7,4,Smart TV,Romance,Oceania,Delayed,Basic,No,9,47,4689,No,3
3051,9,2,0.57,6,Tablet,Romance,Asia,On-Time,Basic,Yes,6,42,1284,Yes,5
3052,32,7,0.64,3,Laptop,Comedy,Europe,On-Time,Basic,Yes,5,31,2724,No,5
3053,41,8,3.56,7,Mobile,Action,Oceania,Delayed,Standard,Yes,9,45,9518,Yes,4
3054,25,2,5.58,6,Mobile,Drama,Africa,Delayed,Premium,Yes,10,57,4282,Yes,2
3055,48,2,3.18,2,Tablet,Drama,Africa,On-Time,Basic,No,9,25,6771,No,5
3056,55,4,0.67,7,Mobile,Romance,Oceania,Delayed,Basic,No,4,31,6088,Yes,1
3057,40,4,4.45,6,Laptop,Drama,South America,On-Time,Standard,Yes,3,23,9492,No,1
3058,57,8,5.21,10,Laptop,Comedy,North America,On-Time,Basic,No,0,50,9143,No,4
3059,15,9,5.84,8,Laptop,Romance,Asia,On-Time,Premium,Yes,8,26,6613,No,4
3060,3,5,5.88,5,Laptop,Comedy,Oceania,On-Time,Standard,Yes,8,63,2789,No,2
3061,1,10,1.39,8,Tablet,Sci-fi,South America,Delayed,Premium,Yes,1,58,2324,No,4
3062,44,10,4.91,6,Mobile,Sci-fi,South America,On-Time,Premium,No,3,43,6467,No,5
3063,14,6,3.43,8,Laptop,Action,Oceania,Delayed,Standard,Yes,9,19,5240,No,1
3064,31,10,3.77,5,Mobile,Romance,North America,Delayed,Standard,Yes,7,47,9797,Yes,5
3065,47,7,5.73,1,Mobile,Comedy,Oceania,Delayed,Basic,Yes,4,41,5740,No,5
3066,60,6,3.51,10,Mobile,Romance,Europe,Delayed,Premium,Yes,10,22,5865,No,3
3067,26,6,0.03,10,Mobile,Sci-fi,Oceania,On-Time,Basic,No,5,33,6244,No,1
3068,51,3,2.81,6,Laptop,Action,Asia,On-Time,Premium,No,9,23,7933,Yes,1
3069,50,7,5.99,8,Smart TV,Comedy,Asia,Delayed,Basic,Yes,1,42,1809,No,4
3070,24,3,5.7,5,Smart TV,Action,Europe,On-Time,Basic,Yes,10,46,5977,Yes,4
3071,20,7,4.63,8,Smart TV,Sci-fi,North America,Delayed,Basic,Yes,6,68,8192,Yes,5
3072,19,9,1.61,10,Tablet,Comedy,Europe,On-Time,Premium,No,0,37,3836,Yes,1
3073,16,10,4.6,2,Tablet,Drama,South America,On-Time,Basic,No,6,43,9654,Yes,1
3074,38,2,0.95,2,Tablet,Comedy,Africa,On-Time,Basic,No,9,57,6639,Yes,3
3075,48,3,1.21,1,Tablet,Sci-fi,South America,Delayed,Basic,Yes,8,18,3366,No,5
3076,46,10,0.78,3,Laptop,Drama,Europe,Delayed,Premium,No,4,62,9767,No,5
3077,55,9,0.79,4,Smart TV,Romance,Africa,On-Time,Basic,No,4,50,4927,Yes,1
3078,44,8,4.99,10,Laptop,Drama,Oceania,Delayed,Standard,Yes,2,34,5248,No,2
3079,23,4,5.81,8,Tablet,Romance,Oceania,On-Time,Premium,No,8,25,3587,No,2
3080,16,9,0.81,8,Tablet,Drama,Africa,Delayed,Standard,Yes,3,63,5207,No,3
3081,48,9,4.42,8,Tablet,Comedy,Oceania,On-Time,Basic,No,2,47,3925,Yes,1
3082,39,4,5.48,3,Mobile,Action,South America,On-Time,Standard,Yes,1,39,9783,No,1
3083,10,10,0.52,9,Mobile,Romance,Oceania,Delayed,Standard,No,9,62,6647,No,5
3084,20,1,2.73,5,Mobile,Sci-fi,Asia,On-Time,Basic,No,6,25,8045,Yes,2
3085,33,10,3.59,2,Smart TV,Romance,Europe,Delayed,Standard,Yes,7,25,1828,No,5
3086,42,6,0.75,8,Tablet,Comedy,Africa,Delayed,Standard,No,4,35,9826,No,4
3087,58,7,1.29,8,Laptop,Action,North America,On-Time,Basic,Yes,7,65,2472,Yes,2
3088,26,6,2.99,8,Mobile,Drama,North America,On-Time,Basic,Yes,9,52,9958,No,5
3089,32,9,4.42,8,Tablet,Comedy,Africa,On-Time,Basic,Yes,7,59,2886,Yes,1
3090,57,8,4.03,2,Mobile,Romance,Oceania,Delayed,Premium,No,10,65,7628,No,5
3091,8,6,1.6,3,Smart TV,Comedy,Europe,Delayed,Standard,No,9,67,5760,Yes,4
3092,47,8,5.49,3,Smart TV,Romance,Oceania,On-Time,Standard,No,9,63,3398,Yes,5
3093,56,9,0.76,3,Laptop,Drama,Oceania,On-Time,Premium,Yes,8,69,2936,No,1
3094,21,1,4.7,5,Smart TV,Action,Africa,On-Time,Basic,Yes,2,62,5983,Yes,2
3095,51,6,0.33,2,Tablet,Comedy,Oceania,Delayed,Standard,Yes,0,43,7055,Yes,4
3096,55,2,3.59,7,Mobile,Comedy,South America,On-Time,Standard,No,1,20,2436,No,4
3097,41,4,5.02,6,Tablet,Drama,Oceania,Delayed,Premium,No,9,45,7150,Yes,4
3098,27,4,3.4,8,Smart TV,Romance,South America,On-Time,Basic,Yes,3,70,6414,Yes,3
3099,34,10,5.23,8,Smart TV,Romance,Asia,On-Time,Standard,No,2,62,4509,No,3
3100,51,3,1.3,10,Mobile,Comedy,Asia,On-Time,Standard,No,1,46,5407,No,2
3101,54,8,1.49,7,Mobile,Drama,Oceania,Delayed,Standard,Yes,10,36,2674,No,5
3102,4,3,4.47,5,Smart TV,Comedy,Oceania,Delayed,Premium,No,6,54,8489,No,5
3103,42,9,1.56,2,Smart TV,Action,South America,On-Time,Standard,No,9,43,4259,No,1
3104,16,7,2.15,2,Laptop,Romance,Africa,Delayed,Standard,Yes,2,47,6264,No,5
3105,19,7,1.44,8,Tablet,Romance,Oceania,Delayed,Basic,Yes,4,51,8063,Yes,4
3106,35,8,0.31,1,Tablet,Romance,North America,Delayed,Basic,No,0,44,9777,Yes,2
3107,60,2,0.34,1,Laptop,Drama,Europe,Delayed,Standard,Yes,6,41,9675,Yes,4
3108,60,3,1.88,5,Laptop,Drama,South America,Delayed,Basic,Yes,8,67,1315,No,3
3109,7,2,0.47,4,Laptop,Action,Europe,Delayed,Standard,Yes,8,36,6472,No,2
3110,25,10,1.8,4,Mobile,Sci-fi,Europe,On-Time,Standard,Yes,0,18,1708,No,1
3111,36,9,5.02,1,Smart TV,Romance,South America,On-Time,Basic,No,5,57,6731,Yes,5
3112,44,6,3.83,1,Tablet,Drama,Oceania,On-Time,Premium,Yes,6,55,7044,No,2
3113,41,3,3.41,6,Laptop,Sci-fi,Europe,Delayed,Standard,No,0,48,4062,No,2
3114,19,8,4.29,2,Smart TV,Action,South America,Delayed,Basic,Yes,1,21,3326,No,4
3115,28,8,4.87,1,Mobile,Sci-fi,South America,On-Time,Basic,No,5,48,9154,No,5
3116,14,3,2.79,5,Mobile,Romance,Asia,On-Time,Premium,No,6,36,7031,Yes,2
3117,34,10,1.85,5,Mobile,Sci-fi,Oceania,On-Time,Basic,Yes,10,65,5492,No,2
3118,19,4,1.29,8,Tablet,Sci-fi,Asia,Delayed,Basic,No,3,53,8457,Yes,3
3119,53,3,4.59,6,Mobile,Sci-fi,North America,On-Time,Basic,No,1,29,6152,Yes,4
3120,58,9,4.87,1,Laptop,Comedy,North America,Delayed,Basic,Yes,8,40,3166,Yes,4
3121,16,10,3.5,3,Laptop,Action,South America,On-Time,Basic,Yes,2,36,8380,No,4
3122,20,1,3.08,6,Tablet,Action,South America,On-Time,Standard,Yes,5,59,1989,Yes,3
3123,60,6,4.81,6,Smart TV,Drama,Africa,Delayed,Premium,Yes,0,38,4752,Yes,3
3124,11,8,4.64,10,Tablet,Drama,Asia,On-Time,Basic,No,5,55,2348,No,4
3125,16,3,1.66,10,Laptop,Sci-fi,Oceania,On-Time,Premium,Yes,3,39,9696,No,4
3126,60,8,0.42,2,Laptop,Romance,Asia,On-Time,Standard,Yes,7,30,9446,Yes,3
3127,30,2,5.27,6,Smart TV,Romance,South America,Delayed,Standard,Yes,0,62,5948,No,3
3128,11,10,5.44,7,Smart TV,Drama,Oceania,On-Time,Standard,Yes,8,62,1401,No,5
3129,3,8,4.47,5,Smart TV,Drama,Asia,Delayed,Basic,Yes,5,55,8520,No,3
3130,41,3,1.92,1,Smart TV,Action,Oceania,Delayed,Premium,No,9,70,6778,Yes,1
3131,19,3,2.79,6,Mobile,Romance,Oceania,Delayed,Basic,Yes,7,69,1657,Yes,1
3132,37,5,1.43,9,Smart TV,Drama,Oceania,On-Time,Basic,No,4,63,2445,Yes,3
3133,47,8,3.23,8,Smart TV,Comedy,North America,On-Time,Basic,No,5,58,4179,No,1
3134,30,2,2.45,10,Smart TV,Action,Africa,Delayed,Basic,Yes,6,33,9752,No,5
3135,6,9,0.17,4,Tablet,Comedy,Asia,Delayed,Premium,No,6,62,2670,No,2
3136,19,3,1.06,2,Smart TV,Sci-fi,Europe,Delayed,Basic,Yes,9,24,7904,Yes,5
3137,58,3,4.9,5,Tablet,Romance,Europe,On-Time,Basic,Yes,0,66,5463,No,5
3138,8,5,5.93,5,Mobile,Drama,South America,Delayed,Premium,No,10,52,8796,No,3
3139,43,2,4.77,4,Smart TV,Sci-fi,Africa,Delayed,Basic,No,3,49,3532,No,2
3140,57,3,1.4,3,Mobile,Drama,South America,On-Time,Basic,Yes,2,34,1528,No,2
3141,17,5,0.78,10,Laptop,Drama,North America,On-Time,Standard,Yes,9,54,7698,No,2
3142,11,8,5.51,10,Smart TV,Drama,South America,On-Time,Standard,No,10,59,1524,No,5
3143,2,7,5.67,9,Tablet,Sci-fi,Africa,On-Time,Premium,Yes,5,31,7837,Yes,3
3144,29,8,0.25,5,Laptop,Sci-fi,Africa,Delayed,Premium,No,9,26,8188,Yes,4
3145,43,4,3.01,2,Laptop,Sci-fi,Europe,Delayed,Basic,No,4,46,6143,No,3
